,AADHAAR,PASSPORT,DRIVERLICENSE,VOTERID,SSN,UID,PAN,VID,RATION_CARD_NUMBER
1693,922875850523,261566,HK333355GN,183642604624,683-89-5257,989850156,VbcgP220867,4881034375,9989847
1694,812929596696,247293,yA435892Oc,531266689247,036-46-2300,210558900,eoiqU419206,1388082208,8584383
1695,168572253394,665302,ED427312vn,696971036229,539-13-5963,605591173,aGANl083450,1366913454,4380605
1696,249831707956,852401,Hc152664VV,788194933680,108-66-6301,523285787,QgPWK972540,7318432146,6495588
1697,179042840940,191020,fJ209779pD,891749142330,800-32-3276,318308257,ouQUt426904,7354665510,1804487
1698,159506845831,748992,gg071175lb,526434344926,007-07-0572,248116969,UocBq524282,1351551092,1370381
1699,419329385445,252921,Ux797743JJ,778836588461,246-84-8256,130362005,oqWrz814988,7894725273,2856580
1700,301042298385,600340,oU008920Sh,910472491357,532-78-2569,386707261,EyfgS589144,9736363241,7189285
1701,971756671612,124484,aV291063cM,575849236496,091-82-3013,634637559,CXLrK490437,1726059401,9423679
1702,731106338745,948212,ua833928Gg,151699646006,280-25-7886,970538937,QbuiE143978,4407277983,1706601
1703,234576314965,658927,kM003957gQ,585069924133,696-95-3866,251179083,ArFti823130,2967130974,3689221
1704,968065624962,789539,nG815973ID,490574176556,644-58-9776,821725781,RMyeB441532,2883490813,8923879
1705,143600597433,138588,dL322839xC,320454384268,074-05-0302,686676742,WYAlQ673182,1790612274,1947858
1706,433009392145,604210,Cw955986Mf,552035180644,356-59-4161,107586859,FaZTG995896,5007079904,1748774
1707,846943293042,849628,wH292133Bm,170166498803,084-57-9735,741468380,MPASK348876,1077537873,1581671
1708,188041793302,566631,Tj502287TY,412807964293,032-25-8844,520099217,vVugr753141,6963320562,6287068
1709,612942855943,833475,Hl206474ow,795120984435,087-29-4492,747500269,wjsMQ455761,7136422095,9901946
1710,590785797045,715888,tL680009lh,782130132916,599-93-9381,230475855,QEJlz403459,5752939106,9288235
1711,981800122699,225136,Xh563547kD,216142849987,766-87-7663,528468471,dxKif284069,3851303465,7970226
1712,252944056266,590354,Qb197068Jr,930311368725,504-29-8812,443782415,zrEbI779743,5522626911,2047610
1713,690273534995,181324,yb738723RR,465192231191,326-80-7580,467960428,MazGc537511,5860954067,5354454
1714,778248785518,293049,MM229743na,399452397306,775-18-3079,102037500,MeGHr277835,5887051642,1116465
1715,255275347050,714726,ju494845uO,843169124377,568-18-7870,955394917,drTkR512266,7765143422,8721298
1716,416701318391,564687,jw015422qN,526948950815,091-06-0470,441845381,AdLbL612824,4358845101,7871976
1717,788583391476,783701,cH690360kY,408937556455,540-42-3304,623728575,dkuyt544579,3533161780,4540779
1718,217611737864,435972,Du480980bt,389544654705,228-98-4995,824139401,iSGun309120,6672638438,9938548
1719,252678147826,502273,Yg754820eA,462204359559,577-90-0366,153737268,MTYDh508578,8223462630,3435583
1720,984956375561,188609,FI669997lW,487751153182,899-31-7166,859235657,kxjSU302321,4409484750,2826455
1721,796280172300,483169,EC076559Fg,485062657001,734-15-0194,970241742,dYUnT961726,5449735781,7733979
1722,473419339903,219148,Tf709676NE,119620441410,233-71-6830,248669301,IIiHI197525,9351667560,3966427
1723,955116209744,544684,gO495340bc,835134771406,013-02-4420,241959548,mitFw634228,3085287749,7117213
1724,354770968850,668400,rk609479QF,158670095320,693-14-0260,625193434,BCOvW391547,1349688577,7202249
1725,538211668067,157267,ES915694jo,220141547124,752-68-0981,703027714,nwJqU603711,1226206320,9791327
1726,287342200137,847343,EA925078Xs,641117366661,153-34-8249,992205074,OQHMX219076,1071483602,9579218
1727,761766134450,782015,Yj786764Li,949026502436,079-30-2175,587988574,OcbLu283283,8313445808,2161190
1728,634235676764,238021,vV409250VO,446825966205,344-96-7563,588039124,BMFkX368154,9156843929,9327858
1729,797349072897,744811,bV808689ms,112981212805,060-67-2399,698778902,onUDR233661,3293786295,3850276
1730,143980913776,832556,jw144986WG,189805698531,871-95-6210,470497256,uCMBW177049,5998133251,4818083
1731,566056125282,497661,JA773115SP,280214634100,626-11-3543,318971658,PjBbr191394,3635611240,8816485
1732,453058899742,969756,ve945631RM,294760702512,153-86-7710,895718471,hmBsm912340,1416071605,1502600
1733,825395264395,630510,ns008765wD,497363049064,850-06-2325,845172775,XCCTP034044,3222790397,4959629
1734,558532949767,498847,Jr315982ZZ,577797572540,633-35-9935,317922613,ETvul310787,4188711442,7568398
1735,663785620983,501771,dM013324Wk,822617356021,743-77-8126,935336178,EwOeS720358,3424604276,4161443
1736,477411692281,875781,NZ019139rX,842066919292,800-92-9888,823994050,ILARS381320,2950970567,7115801
1737,253369696097,864879,LP199976LI,165219141812,082-45-1180,113585456,wPDVe826182,1835088754,6269567
1738,719119229159,636700,mh565472Ov,672270358943,153-24-4659,106927534,HjxoE903006,7992029925,1008175
1739,273748646830,625114,mr947295ep,823066587012,722-71-9447,114915497,woJvs437872,3206573295,6135715
1740,110917398993,541034,CC279602ao,914077059578,788-24-5327,403843041,YrsZu227018,7477656650,7840740
1741,704542815917,968023,cM898050qq,162920329066,782-57-6923,380723072,HbODx175707,9706664989,8186825
1742,991117961582,813752,Hb674039CL,346056175405,465-65-6234,690152399,gLzEN517513,6922280013,9106212
1743,669682004564,171933,ck703657EP,981745540772,754-89-4695,336421326,vgmae961351,8420216435,4530748
1744,854103847795,785558,pG153312ai,431750589383,202-56-2418,320031407,yXRKF089809,7636929376,2577105
1745,252632257944,443797,si859532wv,818354161417,615-48-2401,765014099,uEUem548218,5342742107,9808753
1746,442296695489,753409,zj469289au,257319427116,792-99-8806,761248011,TtqOm582718,3276528477,5117982
1747,600535545521,861398,CQ234045qD,878916862572,509-69-5412,213850826,nkdDa217564,1889820232,8021267
1748,994554308962,383709,mQ048259xZ,293200741105,097-04-7577,947271043,llGFN955793,5407507877,7940173
1749,921852545563,225624,nQ195822EU,273898355275,115-43-2781,232389057,ZkNTk127074,8243246946,5101932
1750,421032509717,520219,lM973597pD,956887031232,545-94-9228,372731830,hJfut862342,3885381338,6907234
1751,377384217850,618182,uf923217eL,715236297760,759-84-1960,264551676,Wkwlr118940,1429357031,2042465
1752,780309441718,386735,xS875666iL,619486880032,861-85-7698,771851508,EPHHS982207,7128197084,6322065
1753,303485518781,894527,uL290124Fi,421738255383,734-65-6691,168277662,inSAT666741,8495031465,8024926
1754,234481047605,463907,Cl272815wZ,952993763409,655-39-5808,143768526,IYgus810979,3597420504,6958146
1755,941508337821,927307,ar600003qd,983131608977,039-96-2220,716760597,tMXLM695891,2734376177,9851161
1756,702317449766,431743,mh678390EA,668512058262,243-77-5762,260798419,GiDMo364467,5482823898,9397136
1757,163539133226,741736,EA190949Ok,580487789526,324-18-9105,984567787,SivZg480400,6447152889,9983253
1758,254090125021,352385,er625608tg,878914901879,563-77-9224,961837244,LZPdD328969,9128491134,4278314
1759,540757989656,213325,kg630492GL,367966784217,025-75-3454,723500554,lDnYO111847,3069180736,9639236
1760,258940788805,523771,aL270179qO,850685615106,159-29-5452,515797703,gdnPa704927,9471444921,8473385
1761,837419734190,508824,ml450719ad,777725642196,807-13-9885,271875614,ilxuN061539,9129982345,6835580
1762,483885465267,900833,AS973241oH,210961719232,411-95-7710,685563637,ECSaB686249,6586071586,7414409
1763,579178137906,862119,LY496916FO,276547251275,685-68-9278,774061182,RmLYe732932,8706852826,4793269
1764,684828043020,953518,YZ902480CX,833169759297,789-91-4632,570384493,FNKvQ875132,4987358767,7182062
1765,263805548270,781060,tF488989Wd,370093338962,391-33-3000,693337410,weeWl552262,4979404674,6474979
1766,919664924292,137273,an715695dT,593320340947,705-94-7175,394955187,oVrxr171480,9415635469,1311501
1767,291297493206,828888,lk979267Vp,270746078483,456-46-6367,739902724,ZXugR725247,1592166475,3302870
1768,641646022102,265833,mE461201qb,777118586912,473-22-7190,623175484,BSsXG768793,1946268045,1886738
1769,544453737093,430384,HJ325282wS,729156901226,853-65-0257,661709740,GSuAI191420,2517853785,7364988
1770,201951816128,492815,wT808552cV,999677698249,013-32-1283,928400118,WvKGi115050,1271011209,8094949
1771,879446308591,431843,bZ018299fa,441397914179,634-31-3504,259062699,MIksT631433,4426607962,7506902
1772,727595650081,616784,lp721575Dv,537040321813,033-02-0116,405584006,qaTQP541648,7647159541,2347254
1773,666618050791,427926,TV843336yT,869094571769,234-71-6165,504662617,ChVtz903528,7070703943,1117348
1774,344237040278,326659,XW676672KB,307973466716,899-45-7645,604096983,uZHPo374091,8566026533,3127695
1775,895681226338,482537,MF388296Zo,477883400627,198-74-7984,776225901,ndcAB285257,2583212069,8446799
1776,520993615357,826145,RV875214vj,770833011151,880-72-9976,304405552,AWWav876669,4244931515,6229330
1777,677293830635,703727,yf435584Ul,374189409911,339-27-6014,342152115,TmYMi826207,7117693819,9908043
1778,254251070693,722809,bX052550Pz,113783367933,009-42-4675,589210971,avJjV382246,8986139949,7527664
1779,416305072496,255700,Ej379612FG,445749425684,884-06-2133,173035579,ebMWb276641,4130509562,9882405
1780,905388289749,794434,lE909939dQ,814078184268,015-46-5706,440183020,rRJAM942324,5022165895,4114615
1781,791815650928,315780,ff319675Kd,120025735413,056-86-9061,606078440,IzOYM168377,3458538840,5418432
1782,582970365776,778063,uw513066fs,132555880039,384-19-2077,535283755,JKAcE631356,4268594334,1629982
1783,715733599144,242258,mu140616Oe,156360684975,446-26-9056,671016595,JwxZL601279,3335569058,6340709
1784,354727159134,538505,Pi708744Ad,860504148739,066-28-0898,900608851,bpOsr399908,6242336925,6387158
1785,495372636826,882102,cM154771ko,978368122273,396-44-5095,115816502,zMHuP983223,6942425623,2320825
1786,735711533837,624263,bX465651bL,289280388608,498-95-0317,438582910,QrviL201389,8954413746,4672449
1787,485164373160,892075,Rs998479hj,408153139226,047-43-8298,146211684,xSqjA587698,3043300935,1249172
1788,786549802741,712024,MW700756bQ,750808919973,089-89-4125,501635684,exgGO025598,2594408445,5933912
1789,243157042034,668676,go898462zo,643857300677,590-21-3468,941939882,ySpBM979574,3008408654,1279275
1790,965129007570,101583,rw546418XI,873719913922,107-25-6000,428738327,FKVaV120788,1863927349,7753335
1791,101302307101,271279,lb884223zM,519578579738,776-14-9992,962732217,smtXt429769,9358750333,1578533
1792,189635398349,275805,NK664209jE,585880387334,321-07-9273,561015915,LTUfN456794,5727979989,9954240
1793,803449038212,119971,DG721809TH,371301776120,327-42-1500,179152619,AuDIW162885,2716623146,7922562
1794,447999047764,293620,CB792647Kx,746253341591,043-09-5566,880411105,NqRSl400377,4485145891,7396857
1795,283727216709,505737,yD596577dF,293549609729,449-77-4349,578306680,JEoDO868503,1475240067,4815262
1796,538761244294,466404,nO182646LS,291882473671,417-64-2097,423871644,aielX144845,8918244119,4108267
1797,425354535119,140892,GL766880wk,804410601967,185-59-6936,560051741,OZOiZ433541,7291503283,3777580
1798,333286637710,695396,HV755898wK,502203270223,187-42-3391,341059184,RWnQZ208922,8163097159,7566316
1799,443373214381,755264,dN502822vb,525715891622,519-79-2105,481703634,mAqLJ927374,2794780067,6428928
1800,355842708157,887274,NC004789EH,759132704858,378-17-3242,638714188,YdGhq969811,4890198712,5565204
1801,342171695101,782130,oI676518uK,285340926080,244-62-4323,623444584,SDHbw860676,1676545944,2025872
1802,595743235372,890385,HS565780aV,151010512959,177-41-6820,156721072,VmVTx259899,3199668261,3033894
1803,726317363262,438716,rU355784bK,457107869786,009-14-9493,373818350,nHnSF652781,9421646769,1872040
1804,339977183956,397012,UA351785eV,451260169576,820-09-4986,811862418,jeGmh520572,6490906468,3944826
1805,937470502828,440483,uY891995rI,117536769328,596-56-3311,916876081,Bkkhw896417,6944826925,5416624
1806,828898890308,864338,WE886107El,437075433277,460-45-1199,241088796,tjmcs528576,6404986913,6149163
1807,354106581973,744289,zu721140Hk,104419722477,132-58-9318,121138114,GqpZv374144,3599268015,9350883
1808,701349193051,917590,rl576247uu,835260582002,688-75-3161,758178599,YJkGD189333,3993673021,1679115
1809,668773323740,998087,bw957958vy,521408538740,562-86-8926,429642118,GVrlu030251,4403524928,9803477
1810,248430114628,221744,Al870039kB,182717851387,133-60-5066,825890246,rWIdv106728,6727394946,7932384
1811,312269838784,133281,dW566257UY,183619782716,328-49-0852,839219274,isSYk530280,9926850434,3592630
1812,384312312410,555184,KO713638yW,344925826672,704-60-0114,591969906,Ayxga264891,3608001289,6648482
1813,376007848552,363515,wq650646LI,290815172957,334-63-2237,969061740,vDdXR717030,2158519119,1581062
1814,482356373500,451976,Zi578156KI,486236654763,247-01-2990,180978642,nEZuG861677,7790628986,4987944
1815,761597647304,846280,Bh755628EB,450084576355,695-87-5485,211345015,NkYwc031109,8092949815,6254477
1816,418577614167,872925,VD908283yf,231798405063,441-53-5185,330096933,tNPBl230610,1134275874,4836064
1817,249746927802,567983,EI085827Ke,980121811195,028-39-3526,298641337,ebhaM442048,9132332315,6935775
1818,577904878671,957550,un654504ap,236234163118,138-19-1987,108188174,TeKhq812849,8828218057,4058798
1819,803910565619,597384,FG105410Tk,867182046259,647-86-9922,848634480,VivAB731751,1534297639,2790974
1820,207759504541,732848,Ci336112zq,461795062194,139-69-5693,697145197,eKDir220783,4419130950,7929036
1821,195246341107,392960,WQ534568Zu,912032942737,275-73-6223,946311791,ZpLPW213352,7698246368,8821064
1822,714584103143,743077,yz760258qi,762357674377,499-52-2223,448728336,IwCWR488961,2463686577,3004899
1823,794697683932,435777,sc781958Nr,942384611318,403-39-9413,922219424,pJmDA659970,3122335443,9480996
1824,862613145918,994267,RV243378Nx,307270325034,544-06-5468,596833471,tlhxt885032,9749192574,4665397
1825,411579571563,610703,aS560877zz,357784050833,165-89-7333,735214214,JdJAz922542,6102546278,2866410
1826,837605590970,656391,WC841622jl,368054004764,816-09-5061,319062783,sKzAG613417,8604807372,6768616
1827,459869842965,752648,Xg549473Wn,749078454504,498-17-1290,116220835,LBxMQ484845,9780150043,9383019
1828,604131013281,451055,JZ640934Wo,466066755144,208-80-1987,266970607,AKOCP507217,7807630651,3830987
1829,464268037790,683284,UP110244aF,951020909062,706-96-7940,548760846,sYjjz735606,2589903251,6395001
1830,122289909575,621294,Ci378410In,189099686023,049-25-4108,720271075,uDKpY260384,2962674407,7587992
1831,628962620939,679470,jy969842hv,109706799218,091-07-1408,878823026,Iyuvf114461,3758351919,4025120
1832,182431369691,711863,VS297880KS,657579487830,624-52-8251,347486083,hIZwj561489,2573897673,9419922
1833,581677535603,673455,eC874403PZ,784665265975,514-78-4262,158048258,yDYww349526,1057956422,9900986
1834,575181757761,744292,Oc064171Xs,825233359995,718-39-9321,137168432,EFNVg036436,7612223046,6650744
1835,633852777232,458275,om383452DI,796810755774,728-02-5666,961376970,iqQmq606578,1117278566,6062205
1836,398138827187,475452,nK497019dJ,557835437431,195-10-4486,447550474,aWcKY831598,3488996464,4435061
1837,557093329088,162975,bQ346834WC,253661654370,150-35-9249,715233022,lsGqj687312,7425059720,3482939
1838,572941782366,522944,ro359134Ce,707583743830,043-35-0314,983746620,BTGfD623815,9743757041,9392442
1839,294856722673,600337,QF484395Ms,238499527821,373-03-5589,944749870,HFKGG783946,5537056047,5718757
1840,903186078156,510467,aB877917Wk,700012269907,024-97-7694,957059746,NhVpx316401,1258943110,3854828
1841,218727558141,978852,Uk134921lS,716568336816,018-21-3601,168428872,YQnkc384126,3209127622,9904933
1842,406848254428,849562,NF498518HJ,556160002694,192-86-6281,129879803,sejix480691,7269933511,3440975
1843,703177913093,484315,zL179977XW,907092714087,724-15-4302,561816210,AQbyo808997,6215942914,4546691
1844,951288302946,119948,XB362985Uz,871338683816,100-44-9234,905596016,QBrjp742247,6406238054,1164889
1845,372325846151,255227,Ux633072ZB,596375336544,230-30-2012,832149541,uKTEd903391,3520175179,5446099
1846,638843375094,523148,Zq223767PL,500271506202,179-08-5895,593867653,MuQKC928366,9238768471,9264690
1847,536583110198,879851,jt671347PW,792955019063,785-54-3208,931819617,gtwfo734607,8201987669,3601128
1848,941413539559,668720,qo126192LZ,137032255632,244-58-9088,613545698,pQvsK373641,5558635920,9230571
1849,218233928400,589295,vQ258384Qf,475221977996,723-67-7498,112798869,qYnKl007904,1263858303,8601940
1850,472439951016,906504,uQ207288Ri,538560679593,065-49-8006,561530140,uakYu786177,9258044880,2473413
1851,506137143223,927671,jF547125gp,696607520100,591-76-0358,598458983,VpZRp433926,1433183626,6348445
1852,876168591999,973734,LO433714VC,982253532590,510-94-1682,328884277,SgNMO881454,6706835260,1183797
1853,570924872936,240175,Lb165295De,719058894285,695-24-1426,500977208,xpAgP545973,6749781935,6984579
1854,989855494323,910988,Zp399790HD,182333388406,130-65-3037,560842143,ZAWIr734165,9035185607,7557679
1855,524562029033,387822,rk430205EP,355795106500,021-07-8950,608817411,ggYqL320360,7128811844,6069604
1856,413787008999,571856,od016116pr,304625535989,101-18-1021,622202111,GkINW009577,8057972641,5150503
1857,459157853312,285312,Cu721417FR,105979476117,568-29-1523,887095586,jRgoq640135,9436656951,8609148
1858,858406497418,923198,KM643521AJ,870753943997,688-75-4933,345269596,jujZP527721,3808466850,4570615
1859,700461819058,631193,rC022972Pk,445660409118,310-90-2168,154612340,YqcTD749706,5345672630,5588159
1860,976992127289,189089,jT144829Bi,252063350179,584-73-7118,625657872,magUD874216,3521809055,8574596
1861,864524831598,413995,sO797467mR,802557036841,258-18-3354,477134358,jJXvk774462,1401614612,1113541
1862,628416580166,410899,fM851419HB,112048376400,176-10-0431,854775736,znBpT313975,6275851385,8673755
1863,322560478506,813763,UW652513cU,235609631633,637-56-5391,939540073,zHbqM654999,4079098303,1979746
1864,829079629584,932996,GE732724LW,326095620182,321-55-4572,753272274,EIeUy305454,7325219314,7984848
1865,877574165594,246061,JL664063zX,879701468695,518-59-9480,985829271,PsOCs939300,9221720910,8953357
1866,818820791737,605971,DI637079Fo,798303235061,187-74-4884,439552081,XmRGm395764,6884107791,5691142
1867,942053774609,999540,zT807907kZ,391011660795,280-23-7587,455760057,gtLUw172334,4745529713,5596269
1868,174429238931,141855,fg800289PQ,216811474117,222-79-0315,360997469,QVDAQ082518,2775894479,9222362
1869,811391132381,449302,Ko333176Gx,360504831902,165-84-3237,292329372,zlqXk077942,6685584365,2292004
1870,270614885941,183076,mS686537OY,595592257145,723-97-1040,533816680,aCdwW424578,7644420904,4722441
1871,842658113980,829358,Rv348901Wy,418165129766,438-99-5023,816146978,rWfvJ220766,3424750723,2946320
1872,276554555672,139268,ry531106Kg,489491072525,490-25-3598,288669888,FujuQ499738,4956939638,4266322
1873,718349042015,300827,hb384348yR,219516470905,176-96-0507,229564601,hcoqV281881,6782725954,5714286
1874,431780347649,123843,yd417518bC,417797220262,663-84-5491,949705228,HcyMn037236,5483808309,9922374
1875,470509835622,148074,NA008476We,116894904533,482-30-9724,934018915,GgWDq869624,1311491125,1648505
1876,682361850912,364795,zj712729Xt,249716488309,329-19-1727,503500343,izIMq161007,7645405481,1266346
1877,767438027377,583383,wr366484lD,419014749159,880-46-2573,953812727,DpSsz897884,9650380437,2555990
1878,716897827146,265980,NI428758lk,142652466782,764-07-5588,857425883,zkteq111944,2414806886,1667438
1879,784337802197,971570,rW006861dL,277922145651,240-15-5526,435598613,bqpVV535264,7123716094,9745268
1880,301539992441,464125,UU329939Zw,325786708263,533-44-7191,964529721,CXHHW777921,6598591893,3223267
1881,541103117481,738411,vq250111MW,799504257325,270-78-5512,524635379,xhOUB275301,3649509886,7978770
1882,156906246297,134944,Tr444682Ca,126882798640,179-37-4759,537910411,pGyjV998081,8544416603,9027465
1883,349922053849,908279,vF827138JB,888968779872,855-11-8317,713311778,YOipV230326,8008700658,5380893
1884,449978088826,384187,hQ029347yK,105600383559,487-78-5970,897317527,LofEb603264,8747969922,2064704
1885,267786285526,840822,eP995873lt,381552451839,771-64-1288,636921791,UuJot218423,3586983664,3157930
1886,285147273402,132839,Sq869077AY,544655015179,633-30-4381,479511014,flSoA666351,9634630208,5580745
1887,259309551316,572349,bH583128fJ,766595778805,137-19-0417,302945771,wOmBC072324,1630825377,5012175
1888,225652479075,954959,uK690604gx,843987187123,804-70-8157,583440732,uVNNo376752,9877428648,4189066
1889,921113451467,462300,aq253361JP,420463923676,307-34-5546,322486235,TlxuH614735,7164149174,7136374
1890,976598721534,613431,WA753684vE,706330763952,122-42-5862,439108295,kpDNQ617067,9252245418,1179571
1891,173402043392,189944,Ye302408op,269898706121,679-60-2898,818098611,MEzUB552172,7891826556,7757746
1892,308639565302,871525,Qg746508ss,207815089885,309-91-9549,769564563,IXaPF734211,3783257268,4427541
1893,606264260321,728950,ZI304272kV,481897757637,735-88-2595,784821084,PLvCP106693,4307821439,9523638
1894,289045127674,313982,hR045159Ny,470011410696,535-75-5356,728809126,qdMtY216798,9549514301,4749316
1895,922880772888,659291,mM055110bj,986445441148,861-42-4157,793784369,TEYDO986245,4018883713,4962222
1896,805408251986,332581,Vf106675RK,151041522086,801-02-5717,106806043,gKQcb948464,8787588951,8395727
1897,754585545680,588145,Ov285229wU,814452058970,028-09-0864,169639625,tpJOf789188,8830520126,6676438
1898,639486591328,265725,rN056468tv,689723777192,844-23-8865,423404774,ecxvV107652,1399912653,9940364
1899,441153816916,541692,qr268110Gn,879603479124,682-88-7457,529469871,dJvQq065922,9292616006,8326058
1900,493086559355,196515,lW275233jG,479150442042,638-17-3556,248630021,WdeeR097998,3913539475,1487285
1901,502957966043,936110,Fg544311zd,239875408901,862-83-8326,161720481,XhCSU340699,7389084050,1176500
1902,114385606273,947010,jN614944oA,127523948438,895-48-2217,615123094,CrAlu503797,8183004327,9220526
1903,651586261921,449097,tM042809Uf,844569729925,804-73-3760,234600021,UkERR080607,1777865692,2433960
1904,998898874359,444714,BY881829Rv,457714552297,771-99-6699,241049397,tJjkh089673,4718127049,6529232
1905,205853209366,644270,dD288028Hc,840645044392,251-48-7870,368234566,CXbRj506410,8121428007,8174412
1906,291408385850,520464,qj817953DF,211538896498,142-97-5370,595913434,PXqiu433143,2579348956,1360222
1907,890841977986,279148,aT209531zy,913892534059,608-26-7610,252821110,xWaco281912,7377649658,1820427
1908,495234018189,283714,Fb717287xg,642517221554,768-60-2056,432213299,GOumg394326,5671481147,1382655
1909,119194064931,337289,rr958207hI,934430390101,577-18-2791,180911485,jGYWh717673,1411258793,3943857
1910,198166224718,433937,nZ196773CJ,757537803419,223-63-8130,222652416,qcUBM375646,9233454907,5693780
1911,987591653386,405887,Ec877422uE,894596422184,191-66-6729,832429379,JIiAc834415,1606679808,4971154
1912,577351662092,255993,zp610105lJ,806457483578,131-68-1813,996174106,oRYxl297485,3830369251,8597189
1913,981203499235,866605,gT407894kt,474422037115,129-77-0295,970358305,YLwax747116,5918382878,9184031
1914,715333567081,833151,ZQ530403dH,591267804910,794-61-3720,829095741,akVoF492525,2169032726,1804202
1915,127785321514,893216,El688098nM,987384539064,663-43-6924,952979044,dRcJp121007,1495938300,1601235
1916,111938184604,198931,Zm094997NR,714223246493,764-23-0607,757954818,BPQOT336942,9252198119,2672828
1917,735228065572,808172,sa142067LH,216731869196,423-97-5333,230683409,ghVSu105925,8733900496,7780737
1918,598948035654,476209,kn296937rg,897624637242,527-30-2170,841747774,KnKAS429802,2035738718,3301505
1919,732786146886,923175,UM246157JY,920153767340,667-70-0196,536668245,tXQGt369399,8386360990,9036660
1920,755719206491,479753,Lm659645Sg,338388335955,523-74-0589,418142569,tlttR806943,5981254919,8691751
1921,803126931034,975740,uZ452110kb,835133539052,366-75-9750,875855469,AsQDX322752,9475277370,7036645
1922,535150466077,656742,DT742564Ex,315904837385,738-71-2315,509522513,PKQDi990575,5990437992,8195833
1923,226633151039,991235,lZ067924eP,481981848686,688-66-8648,427764909,pFacV260357,6730961855,3979497
1924,679952208668,538527,Ba334055rO,738128411709,459-02-6687,261042241,flwUD155288,4218018006,1071784
1925,525953507825,410195,dV050238ab,678743755800,368-03-3740,623088641,uOJPH225730,4875817144,4708086
1926,229885276056,354263,oN219272im,979250809608,749-73-1132,546927773,HDiab196928,2395712416,6093178
1927,978496433513,952693,UW804368kv,697720777013,731-37-4994,182840279,hjMVb699423,3684829256,7111696
1928,605602277308,550954,yO216037wd,477205920086,442-02-6907,339067932,hrlKo531963,8369486940,3809003
1929,826202155942,625024,Uq485969qq,410320730437,154-37-6281,721722707,zSIxp795916,4712646894,6678255
1930,275324453488,648289,qH736935sZ,796600339443,178-20-2587,748871785,QpkoH874506,6237761254,2123101
1931,637132093914,184359,Ka692381oB,118149072133,546-36-6999,567070993,DpyZN772813,6998700986,3238249
1932,770016233988,957161,LR789729ZK,720015573983,598-43-0275,501829495,YEjzY059096,8334010526,6853459
1933,312646340233,306807,pn455049xb,634842162851,361-51-0604,872529745,VxsVS438693,9283784261,6358898
1934,832807314629,873146,Dd159658dF,651273789809,598-43-9108,569516217,KiOpW148465,3921280331,7507123
1935,526610269077,915634,nX946980JF,737060817807,830-46-5901,982376532,FXBWN460887,6157258633,7090883
1936,681789147333,995548,Fb429093oi,424164384198,407-85-6523,307316193,QfhrT052848,2486017617,7479402
1937,162465164704,534160,Ev425940dW,502154094321,849-93-7295,219797027,eRBVv626781,7088258277,7588592
1938,724847867007,517170,Pr899661yn,779668864832,779-28-3585,140509012,GEqVA145236,7688634280,2663338
1939,624708875524,594097,ul202564tX,215038672926,279-97-3242,490746996,cWuXP547919,6006271084,1664342
1940,872959888813,430382,sP677562CK,377789346636,126-76-3725,240011324,xOGXH127231,8969880193,2105849
1941,792641015009,624028,Cm966167uU,220335201326,167-98-2298,146691690,HVEgc079574,2973211297,1712356
1942,785156373567,489643,tH764156WE,927927086993,215-35-2298,370700487,GFyiJ740151,2547254607,1593777
1943,961975338622,492109,hZ401757ju,342269685982,877-03-1294,675362851,Ywisz013007,2148260793,6415434
1944,895725195047,450304,Gz129621DA,181697681876,774-68-1687,244136361,kODHt907635,4212887283,5221552
1945,849604281416,694012,WC224996nY,328801464327,538-23-6354,831847434,SDjLg136398,2501865418,8102507
1946,290035415574,343565,gE299659Xb,561862947980,148-58-7155,532407013,hkCXa800162,1261880707,7003753
1947,796886653593,262586,Au112922ng,480620997784,208-06-0219,348342579,DUiXQ747119,1259565116,5578692
1948,686089055020,592262,TG366861jl,978830278601,163-94-4004,140072901,UEMtS310199,2446706639,8964275
1949,738102841996,917352,dS813273Uy,177164312309,459-29-8522,933815059,ivJkN397869,1246520084,9011837
1950,982301494653,620030,iQ040978nV,272239689433,786-91-8395,261578553,MfJZT715630,6769366348,2144451
1951,918073920561,808925,kb814673ak,826771396325,237-39-3606,181157378,dWJdA766339,1792742789,8745979
1952,731539911400,202108,Tu305935IF,464697771777,184-67-0679,456677416,zskXq258813,6047038370,6634087
1953,200464719880,983685,Id211367FG,609681082912,083-93-7027,963639469,VAfuy836031,4865332704,9302966
1954,637382666772,512170,zR251362eh,163116616449,859-15-3103,572601566,ntYhv455313,6068678416,6729468
1955,604663670598,925710,YI440135Xn,591485211490,345-77-2086,323301536,xmUhj303876,2133536318,3371843
1956,890265864516,229378,RD650324pZ,115312476742,257-51-0875,481952527,onWrH026415,3092518853,5454375
1957,772094650319,399574,zU030484vI,339498775581,319-63-6474,708774883,CVZDV225237,1520301918,5553609
1958,512692190874,481340,vK006544nT,208124099070,081-33-8151,755810611,fnlGH452625,5288525194,4494730
1959,722163545685,188941,BU765840jX,453096649447,439-57-8259,171075546,BCoQK554994,2834773828,7215552
1960,546318340707,650065,BC608871Cz,273129578691,504-75-2064,931133934,wNTrP849949,6147986161,8190512
1961,372624824149,264972,uj261691zq,614243977039,402-38-6573,755555204,GUqFF037370,9624020882,3276821
1962,766788794962,656050,HN185642pP,234019777090,526-74-2444,443650926,ZszFt399229,8760821758,3681786
1963,931236068606,607597,ze087218pc,793832890297,540-23-8496,595007045,lawPB623058,9129371889,4872966
